"Plot Title: 10637793 Visca 5"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 10637793, SEN S/N: 10637793)","Coupler Detached (LGR S/N: 10637793)","Coupler Attached (LGR S/N: 10637793)","Host Connected (LGR S/N: 10637793)","Stopped (LGR S/N: 10637793)","End Of File (LGR S/N: 10637793)"
5461,09/02/16 08:15:00 AM,31.077,,,,,
5462,09/02/16 08:45:00 AM,31.052,,,,,
5463,09/02/16 09:15:00 AM,30.824,,,,,
5464,09/02/16 09:45:00 AM,31.077,,,,,
5465,09/02/16 10:15:00 AM,30.672,,,,,
5466,09/02/16 10:45:00 AM,31.153,,,,,
5467,09/02/16 11:15:00 AM,31.637,,,,,
5468,09/02/16 11:45:00 AM,31.001,,,,,
5469,09/02/16 12:15:00 PM,30.874,,,,,
5470,09/02/16 12:45:00 PM,31.331,,,,,
5471,09/02/16 01:15:00 PM,31.740,,,,,
5472,09/02/16 01:45:00 PM,31.077,,,,,
5473,09/02/16 02:15:00 PM,31.740,,,,,
5474,09/02/16 02:45:00 PM,31.791,,,,,
5475,09/02/16 03:15:00 PM,31.842,,,,,
5476,09/02/16 03:45:00 PM,32.021,,,,,
5477,09/02/16 04:15:00 PM,31.868,,,,,
5478,09/02/16 04:45:00 PM,31.740,,,,,
5479,09/02/16 05:15:00 PM,31.970,,,,,
5480,09/02/16 05:45:00 PM,32.304,,,,,
5481,09/02/16 06:15:00 PM,32.278,,,,,
5482,09/02/16 06:45:00 PM,32.227,,,,,
5483,09/02/16 07:15:00 PM,32.227,,,,,
5484,09/02/16 07:45:00 PM,32.150,,,,,
5485,09/02/16 08:15:00 PM,31.996,,,,,
5486,09/02/16 08:45:00 PM,31.433,,,,,
5487,09/02/16 09:15:00 PM,31.230,,,,,
5488,09/02/16 09:45:00 PM,31.586,,,,,
5489,09/02/16 10:15:00 PM,31.944,,,,,
5490,09/02/16 10:45:00 PM,32.021,,,,,
5491,09/02/16 11:15:00 PM,32.073,,,,,
5492,09/02/16 11:45:00 PM,31.842,,,,,
5493,09/03/16 12:15:00 AM,31.791,,,,,
5494,09/03/16 12:45:00 AM,31.842,,,,,
5495,09/03/16 01:15:00 AM,31.893,,,,,
5496,09/03/16 01:45:00 AM,31.765,,,,,
5497,09/03/16 02:15:00 AM,31.893,,,,,
5498,09/03/16 02:45:00 AM,31.944,,,,,
5499,09/03/16 03:15:00 AM,31.944,,,,,
5500,09/03/16 03:45:00 AM,31.842,,,,,
5501,09/03/16 04:15:00 AM,31.791,,,,,
5502,09/03/16 04:45:00 AM,31.842,,,,,
5503,09/03/16 05:15:00 AM,31.740,,,,,
5504,09/03/16 05:45:00 AM,31.637,,,,,
5505,09/03/16 06:15:00 AM,31.689,,,,,
5506,09/03/16 06:45:00 AM,31.740,,,,,
5507,09/03/16 07:15:00 AM,31.740,,,,,
5508,09/03/16 07:45:00 AM,31.791,,,,,
5509,09/03/16 08:15:00 AM,31.816,,,,,
5510,09/03/16 08:45:00 AM,31.714,,,,,
5511,09/03/16 09:15:00 AM,31.740,,,,,
5512,09/03/16 09:45:00 AM,31.714,,,,,
5513,09/03/16 10:15:00 AM,31.663,,,,,
5514,09/03/16 10:45:00 AM,31.714,,,,,
5515,09/03/16 11:15:00 AM,31.842,,,,,
5516,09/03/16 11:45:00 AM,31.919,,,,,
5517,09/03/16 12:15:00 PM,31.791,,,,,
5518,09/03/16 12:45:00 PM,31.868,,,,,
5519,09/03/16 01:15:00 PM,32.047,,,,,
5520,09/03/16 01:45:00 PM,32.021,,,,,
5521,09/03/16 02:15:00 PM,32.047,,,,,
5522,09/03/16 02:45:00 PM,32.175,,,,,
5523,09/03/16 03:15:00 PM,32.355,,,,,
5524,09/03/16 03:45:00 PM,32.098,,,,,
5525,09/03/16 04:15:00 PM,32.098,,,,,
5526,09/03/16 04:45:00 PM,32.124,,,,,
5527,09/03/16 05:15:00 PM,32.253,,,,,
5528,09/03/16 05:45:00 PM,32.098,,,,,
5529,09/03/16 06:15:00 PM,31.970,,,,,
5530,09/03/16 06:45:00 PM,31.637,,,,,
5531,09/03/16 07:15:00 PM,31.612,,,,,
5532,09/03/16 07:45:00 PM,31.535,,,,,
5533,09/03/16 08:15:00 PM,31.663,,,,,
5534,09/03/16 08:45:00 PM,31.561,,,,,
5535,09/03/16 09:15:00 PM,31.561,,,,,
5536,09/03/16 09:45:00 PM,31.408,,,,,
5537,09/03/16 10:15:00 PM,31.306,,,,,
5538,09/03/16 10:45:00 PM,31.306,,,,,
5539,09/03/16 11:15:00 PM,31.255,,,,,
5540,09/03/16 11:45:00 PM,31.153,,,,,
5541,09/04/16 12:15:00 AM,31.230,,,,,
5542,09/04/16 12:45:00 AM,31.433,,,,,
5543,09/04/16 01:15:00 AM,31.382,,,,,
5544,09/04/16 01:45:00 AM,31.586,,,,,
5545,09/04/16 02:15:00 AM,31.612,,,,,
5546,09/04/16 02:45:00 AM,31.586,,,,,
5547,09/04/16 03:15:00 AM,31.612,,,,,
5548,09/04/16 03:45:00 AM,31.561,,,,,
5549,09/04/16 04:15:00 AM,31.535,,,,,
5550,09/04/16 04:45:00 AM,31.433,,,,,
5551,09/04/16 05:15:00 AM,31.408,,,,,
5552,09/04/16 05:45:00 AM,31.408,,,,,
5553,09/04/16 06:15:00 AM,31.408,,,,,
5554,09/04/16 06:45:00 AM,31.408,,,,,
5555,09/04/16 07:15:00 AM,31.408,,,,,
5556,09/04/16 07:45:00 AM,31.382,,,,,
5557,09/04/16 08:15:00 AM,31.408,,,,,
5558,09/04/16 08:45:00 AM,31.510,,,,,
5559,09/04/16 09:15:00 AM,31.484,,,,,
5560,09/04/16 09:45:00 AM,31.510,,,,,
5561,09/04/16 10:15:00 AM,31.484,,,,,
5562,09/04/16 10:45:00 AM,31.179,,,,,
5563,09/04/16 11:15:00 AM,31.561,,,,,
5564,09/04/16 11:45:00 AM,31.637,,,,,
5565,09/04/16 12:15:00 PM,31.637,,,,,
5566,09/04/16 12:45:00 PM,31.944,,,,,
5567,09/04/16 01:15:00 PM,32.047,,,,,
5568,09/04/16 01:45:00 PM,31.893,,,,,
5569,09/04/16 02:15:00 PM,31.842,,,,,
5570,09/04/16 02:45:00 PM,31.868,,,,,
5571,09/04/16 03:15:00 PM,31.842,,,,,
5572,09/04/16 03:45:00 PM,31.816,,,,,
5573,09/04/16 04:15:00 PM,31.816,,,,,
5574,09/04/16 04:45:00 PM,31.816,,,,,
5575,09/04/16 05:15:00 PM,31.791,,,,,
5576,09/04/16 05:45:00 PM,31.765,,,,,
5577,09/04/16 06:15:00 PM,31.689,,,,,
5578,09/04/16 06:45:00 PM,31.689,,,,,
5579,09/04/16 07:15:00 PM,31.663,,,,,
5580,09/04/16 07:45:00 PM,31.689,,,,,
5581,09/04/16 08:15:00 PM,31.714,,,,,
5582,09/04/16 08:45:00 PM,31.689,,,,,
5583,09/04/16 09:15:00 PM,31.637,,,,,
5584,09/04/16 09:45:00 PM,31.612,,,,,
5585,09/04/16 10:15:00 PM,31.433,,,,,
5586,09/04/16 10:45:00 PM,31.484,,,,,
5587,09/04/16 11:15:00 PM,31.484,,,,,
5588,09/04/16 11:45:00 PM,31.459,,,,,
5589,09/05/16 12:15:00 AM,31.433,,,,,
5590,09/05/16 12:45:00 AM,31.433,,,,,
5591,09/05/16 01:15:00 AM,31.433,,,,,
5592,09/05/16 01:45:00 AM,31.459,,,,,
5593,09/05/16 02:15:00 AM,31.459,,,,,
5594,09/05/16 02:45:00 AM,31.433,,,,,
5595,09/05/16 03:15:00 AM,31.408,,,,,
5596,09/05/16 03:45:00 AM,31.408,,,,,
5597,09/05/16 04:15:00 AM,31.408,,,,,
5598,09/05/16 04:45:00 AM,31.331,,,,,
5599,09/05/16 05:15:00 AM,31.331,,,,,
5600,09/05/16 05:45:00 AM,31.331,,,,,
5601,09/05/16 06:15:00 AM,31.331,,,,,
5602,09/05/16 06:45:00 AM,31.357,,,,,
5603,09/05/16 07:15:00 AM,31.357,,,,,
5604,09/05/16 07:45:00 AM,31.357,,,,,
5605,09/05/16 08:15:00 AM,31.357,,,,,
5606,09/05/16 08:45:00 AM,31.433,,,,,
5607,09/05/16 09:15:00 AM,31.433,,,,,
5608,09/05/16 09:45:00 AM,31.484,,,,,
5609,09/05/16 10:15:00 AM,31.510,,,,,
5610,09/05/16 10:45:00 AM,31.535,,,,,
5611,09/05/16 11:15:00 AM,31.714,,,,,
5612,09/05/16 11:45:00 AM,31.714,,,,,
5613,09/05/16 12:15:00 PM,31.893,,,,,
5614,09/05/16 12:45:00 PM,32.073,,,,,
5615,09/05/16 01:15:00 PM,31.714,,,,,
5616,09/05/16 01:45:00 PM,31.944,,,,,
5617,09/05/16 02:15:00 PM,31.970,,,,,
5618,09/05/16 02:45:00 PM,31.689,,,,,
5619,09/05/16 03:15:00 PM,31.510,,,,,
5620,09/05/16 03:45:00 PM,31.663,,,,,
5621,09/05/16 04:15:00 PM,31.561,,,,,
5622,09/05/16 04:45:00 PM,31.586,,,,,
5623,09/05/16 05:15:00 PM,31.637,,,,,
5624,09/05/16 05:45:00 PM,31.740,,,,,
5625,09/05/16 06:15:00 PM,31.816,,,,,
5626,09/05/16 06:45:00 PM,31.663,,,,,
5627,09/05/16 07:15:00 PM,31.637,,,,,
5628,09/05/16 07:45:00 PM,31.612,,,,,
5629,09/05/16 08:15:00 PM,31.510,,,,,
5630,09/05/16 08:45:00 PM,31.484,,,,,
5631,09/05/16 09:15:00 PM,31.306,,,,,
5632,09/05/16 09:45:00 PM,31.306,,,,,
5633,09/05/16 10:15:00 PM,31.153,,,,,
5634,09/05/16 10:45:00 PM,31.179,,,,,
5635,09/05/16 11:15:00 PM,31.230,,,,,
5636,09/05/16 11:45:00 PM,31.204,,,,,
5637,09/06/16 12:15:00 AM,31.128,,,,,
5638,09/06/16 12:45:00 AM,31.103,,,,,
5639,09/06/16 01:15:00 AM,31.026,,,,,
5640,09/06/16 01:45:00 AM,31.128,,,,,
5641,09/06/16 02:15:00 AM,31.077,,,,,
5642,09/06/16 02:45:00 AM,31.001,,,,,
5643,09/06/16 03:15:00 AM,31.026,,,,,
5644,09/06/16 03:45:00 AM,30.976,,,,,
5645,09/06/16 04:15:00 AM,30.925,,,,,
5646,09/06/16 04:45:00 AM,30.849,,,,,
5647,09/06/16 05:15:00 AM,31.001,,,,,
5648,09/06/16 05:45:00 AM,30.976,,,,,
5649,09/06/16 06:15:00 AM,30.976,,,,,
5650,09/06/16 06:45:00 AM,30.950,,,,,
5651,09/06/16 07:15:00 AM,30.900,,,,,
5652,09/06/16 07:45:00 AM,30.900,,,,,
5653,09/06/16 08:15:00 AM,30.950,,,,,
5654,09/06/16 08:45:00 AM,30.925,,,,,
5655,09/06/16 09:15:00 AM,30.925,,,,,
5656,09/06/16 09:45:00 AM,30.976,,,,,
5657,09/06/16 10:15:00 AM,31.001,,,,,
5658,09/06/16 10:45:00 AM,31.026,,,,,
5659,09/06/16 11:15:00 AM,31.052,,,,,
5660,09/06/16 11:45:00 AM,31.077,,,,,
5661,09/06/16 12:15:00 PM,31.128,,,,,
5662,09/06/16 12:45:00 PM,31.179,,,,,
5663,09/06/16 01:15:00 PM,31.281,,,,,
5664,09/06/16 01:45:00 PM,31.179,,,,,
5665,09/06/16 02:15:00 PM,31.128,,,,,
5666,09/06/16 02:45:00 PM,31.255,,,,,
5667,09/06/16 03:15:00 PM,31.357,,,,,
5668,09/06/16 03:45:00 PM,31.433,,,,,
5669,09/06/16 04:15:00 PM,31.459,,,,,
5670,09/06/16 04:45:00 PM,31.331,,,,,
5671,09/06/16 05:15:00 PM,31.382,,,,,
5672,09/06/16 05:45:00 PM,31.255,,,,,
5673,09/06/16 06:15:00 PM,31.052,,,,,
5674,09/06/16 06:45:00 PM,31.153,,,,,
5675,09/06/16 07:15:00 PM,31.306,,,,,
5676,09/06/16 07:45:00 PM,31.331,,,,,
5677,09/06/16 08:15:00 PM,31.331,,,,,
5678,09/06/16 08:45:00 PM,31.306,,,,,
5679,09/06/16 09:15:00 PM,31.230,,,,,
5680,09/06/16 09:45:00 PM,31.179,,,,,
5681,09/06/16 10:15:00 PM,31.077,,,,,
5682,09/06/16 10:45:00 PM,31.077,,,,,
5683,09/06/16 11:15:00 PM,31.179,,,,,
5684,09/06/16 11:45:00 PM,31.153,,,,,
5685,09/07/16 12:15:00 AM,31.128,,,,,
5686,09/07/16 12:45:00 AM,31.128,,,,,
5687,09/07/16 01:15:00 AM,31.103,,,,,
5688,09/07/16 01:45:00 AM,31.052,,,,,
5689,09/07/16 02:15:00 AM,31.001,,,,,
5690,09/07/16 02:45:00 AM,31.026,,,,,
5691,09/07/16 03:15:00 AM,31.077,,,,,
5692,09/07/16 03:45:00 AM,31.001,,,,,
5693,09/07/16 04:15:00 AM,31.026,,,,,
5694,09/07/16 04:45:00 AM,31.026,,,,,
5695,09/07/16 05:15:00 AM,31.001,,,,,
5696,09/07/16 05:45:00 AM,31.001,,,,,
5697,09/07/16 06:15:00 AM,30.976,,,,,
5698,09/07/16 06:45:00 AM,30.976,,,,,
5699,09/07/16 07:15:00 AM,31.001,,,,,
5700,09/07/16 07:45:00 AM,31.001,,,,,
5701,09/07/16 08:15:00 AM,31.077,,,,,
5702,09/07/16 08:45:00 AM,31.153,,,,,
5703,09/07/16 09:15:00 AM,31.255,,,,,
5704,09/07/16 09:45:00 AM,31.128,,,,,
5705,09/07/16 10:15:00 AM,31.077,,,,,
5706,09/07/16 10:45:00 AM,31.103,,,,,
5707,09/07/16 11:15:00 AM,31.128,,,,,
5708,09/07/16 11:45:00 AM,31.179,,,,,
5709,09/07/16 12:15:00 PM,31.103,,,,,
5710,09/07/16 12:45:00 PM,31.204,,,,,
5711,09/07/16 01:15:00 PM,31.281,,,,,
5712,09/07/16 01:45:00 PM,31.459,,,,,
5713,09/07/16 02:15:00 PM,31.179,,,,,
5714,09/07/16 02:45:00 PM,30.874,,,,,
5715,09/07/16 03:15:00 PM,30.900,,,,,
5716,09/07/16 03:45:00 PM,31.077,,,,,
5717,09/07/16 04:15:00 PM,30.976,,,,,
5718,09/07/16 04:45:00 PM,30.976,,,,,
5719,09/07/16 05:15:00 PM,31.001,,,,,
5720,09/07/16 05:45:00 PM,31.052,,,,,
5721,09/07/16 06:15:00 PM,31.026,,,,,
5722,09/07/16 06:45:00 PM,31.001,,,,,
5723,09/07/16 07:15:00 PM,30.748,,,,,
5724,09/07/16 07:45:00 PM,30.469,,,,,
5725,09/07/16 08:15:00 PM,30.773,,,,,
5726,09/07/16 08:45:00 PM,30.824,,,,,
5727,09/07/16 09:15:00 PM,30.773,,,,,
5728,09/07/16 09:45:00 PM,30.773,,,,,
5729,09/07/16 10:15:00 PM,30.520,,,,,
5730,09/07/16 10:45:00 PM,30.444,,,,,
5731,09/07/16 11:15:00 PM,30.520,,,,,
5732,09/07/16 11:45:00 PM,30.520,,,,,
5733,09/08/16 12:15:00 AM,30.571,,,,,
5734,09/08/16 12:45:00 AM,30.672,,,,,
5735,09/08/16 01:15:00 AM,30.773,,,,,
5736,09/08/16 01:45:00 AM,30.748,,,,,
5737,09/08/16 02:15:00 AM,30.748,,,,,
5738,09/08/16 02:45:00 AM,30.722,,,,,
5739,09/08/16 03:15:00 AM,30.697,,,,,
5740,09/08/16 03:45:00 AM,30.697,,,,,
5741,09/08/16 04:15:00 AM,30.697,,,,,
5742,09/08/16 04:45:00 AM,30.672,,,,,
5743,09/08/16 05:15:00 AM,30.646,,,,,
5744,09/08/16 05:45:00 AM,30.621,,,,,
5745,09/08/16 06:15:00 AM,30.646,,,,,
5746,09/08/16 06:45:00 AM,30.621,,,,,
5747,09/08/16 07:15:00 AM,30.621,,,,,
5748,09/08/16 07:45:00 AM,30.596,,,,,
5749,09/08/16 08:15:00 AM,30.545,,,,,
5750,09/08/16 08:45:00 AM,30.495,,,,,
5751,09/08/16 09:15:00 AM,30.545,,,,,
5752,09/08/16 09:45:00 AM,30.621,,,,,
5753,09/08/16 10:15:00 AM,30.773,,,,,
5754,09/08/16 10:45:00 AM,30.722,,,,,
5755,09/08/16 11:15:00 AM,30.722,,,,,
5756,09/08/16 11:45:00 AM,30.646,,,,,
5757,09/08/16 12:15:00 PM,30.596,,,,,
5758,09/08/16 12:45:00 PM,30.495,,,,,
5759,09/08/16 01:15:00 PM,30.722,,,,,
5760,09/08/16 01:45:00 PM,30.748,,,,,
5761,09/08/16 02:15:00 PM,30.773,,,,,
5762,09/08/16 02:45:00 PM,30.722,,,,,
5763,09/08/16 03:15:00 PM,30.697,,,,,
5764,09/08/16 03:45:00 PM,30.646,,,,,
5765,09/08/16 04:15:00 PM,30.621,,,,,
5766,09/08/16 04:45:00 PM,30.621,,,,,
5767,09/08/16 05:15:00 PM,30.646,,,,,
5768,09/08/16 05:45:00 PM,30.672,,,,,
5769,09/08/16 06:15:00 PM,30.672,,,,,
5770,09/08/16 06:45:00 PM,30.646,,,,,
5771,09/08/16 07:15:00 PM,30.646,,,,,
5772,09/08/16 07:45:00 PM,30.646,,,,,
5773,09/08/16 08:15:00 PM,30.646,,,,,
5774,09/08/16 08:45:00 PM,30.646,,,,,
5775,09/08/16 09:15:00 PM,30.646,,,,,
5776,09/08/16 09:45:00 PM,30.646,,,,,
5777,09/08/16 10:15:00 PM,30.621,,,,,
5778,09/08/16 10:45:00 PM,30.596,,,,,
5779,09/08/16 11:15:00 PM,30.545,,,,,
5780,09/08/16 11:45:00 PM,30.545,,,,,
5781,09/09/16 12:15:00 AM,30.495,,,,,
5782,09/09/16 12:45:00 AM,30.520,,,,,
5783,09/09/16 01:15:00 AM,30.520,,,,,
5784,09/09/16 01:45:00 AM,30.545,,,,,
5785,09/09/16 02:15:00 AM,30.545,,,,,
5786,09/09/16 02:45:00 AM,30.571,,,,,
5787,09/09/16 03:15:00 AM,30.571,,,,,
5788,09/09/16 03:45:00 AM,30.571,,,,,
5789,09/09/16 04:15:00 AM,30.571,,,,,
5790,09/09/16 04:45:00 AM,30.545,,,,,
5791,09/09/16 05:15:00 AM,30.545,,,,,
5792,09/09/16 05:45:00 AM,30.545,,,,,
5793,09/09/16 06:15:00 AM,30.545,,,,,
5794,09/09/16 06:45:00 AM,30.520,,,,,
5795,09/09/16 07:15:00 AM,30.520,,,,,
5796,09/09/16 07:45:00 AM,30.495,,,,,
5797,09/09/16 08:15:00 AM,30.495,,,,,
5798,09/09/16 08:45:00 AM,30.520,,,,,
5799,09/09/16 09:15:00 AM,30.469,,,,,
5800,09/09/16 09:45:00 AM,30.571,,,,,
5801,09/09/16 10:15:00 AM,30.672,,,,,
5802,09/09/16 10:45:00 AM,30.672,,,,,
5803,09/09/16 11:15:00 AM,30.722,,,,,
5804,09/09/16 11:45:00 AM,30.697,,,,,
5805,09/09/16 12:15:00 PM,30.697,,,,,
5806,09/09/16 12:45:00 PM,30.748,,,,,
5807,09/09/16 01:15:00 PM,30.697,,,,,
5808,09/09/16 01:45:00 PM,30.672,,,,,
5809,09/09/16 02:15:00 PM,30.849,,,,,
5810,09/09/16 02:45:00 PM,30.722,,,,,
5811,09/09/16 03:15:00 PM,30.748,,,,,
5812,09/09/16 03:45:00 PM,30.571,,,,,
5813,09/09/16 04:15:00 PM,30.596,,,,,
5814,09/09/16 04:45:00 PM,30.798,,,,,
5815,09/09/16 05:15:00 PM,30.697,,,,,
5816,09/09/16 05:45:00 PM,30.672,,,,,
5817,09/09/16 06:15:00 PM,30.646,,,,,
5818,09/09/16 06:45:00 PM,30.697,,,,,
5819,09/09/16 07:15:00 PM,30.773,,,,,
5820,09/09/16 07:45:00 PM,30.773,,,,,
5821,09/09/16 08:15:00 PM,30.773,,,,,
5822,09/09/16 08:45:00 PM,30.722,,,,,
5823,09/09/16 09:15:00 PM,30.672,,,,,
5824,09/09/16 09:45:00 PM,30.646,,,,,
5825,09/09/16 10:15:00 PM,30.697,,,,,
5826,09/09/16 10:45:00 PM,30.672,,,,,
5827,09/09/16 11:15:00 PM,30.646,,,,,
5828,09/09/16 11:45:00 PM,30.646,,,,,
5829,09/10/16 12:15:00 AM,30.621,,,,,
5830,09/10/16 12:45:00 AM,30.621,,,,,
5831,09/10/16 01:15:00 AM,30.621,,,,,
5832,09/10/16 01:45:00 AM,30.596,,,,,
5833,09/10/16 02:15:00 AM,30.545,,,,,
5834,09/10/16 02:45:00 AM,30.520,,,,,
5835,09/10/16 03:15:00 AM,30.520,,,,,
5836,09/10/16 03:45:00 AM,30.520,,,,,
5837,09/10/16 04:15:00 AM,30.495,,,,,
5838,09/10/16 04:45:00 AM,30.495,,,,,
5839,09/10/16 05:15:00 AM,30.520,,,,,
5840,09/10/16 05:45:00 AM,30.520,,,,,
5841,09/10/16 06:15:00 AM,30.545,,,,,
5842,09/10/16 06:45:00 AM,30.571,,,,,
5843,09/10/16 07:15:00 AM,30.571,,,,,
5844,09/10/16 07:45:00 AM,30.596,,,,,
5845,09/10/16 08:15:00 AM,30.596,,,,,
5846,09/10/16 08:45:00 AM,30.672,,,,,
5847,09/10/16 09:15:00 AM,30.798,,,,,
5848,09/10/16 09:45:00 AM,30.798,,,,,
5849,09/10/16 10:15:00 AM,30.849,,,,,
5850,09/10/16 10:45:00 AM,30.925,,,,,
5851,09/10/16 11:15:00 AM,30.925,,,,,
5852,09/10/16 11:45:00 AM,31.001,,,,,
5853,09/10/16 12:15:00 PM,31.026,,,,,
5854,09/10/16 12:45:00 PM,31.001,,,,,
5855,09/10/16 01:15:00 PM,30.849,,,,,
5856,09/10/16 01:45:00 PM,30.925,,,,,
5857,09/10/16 02:15:00 PM,31.052,,,,,
5858,09/10/16 02:45:00 PM,31.077,,,,,
5859,09/10/16 03:15:00 PM,30.976,,,,,
5860,09/10/16 03:45:00 PM,31.001,,,,,
5861,09/10/16 04:15:00 PM,31.026,,,,,
5862,09/10/16 04:45:00 PM,31.001,,,,,
5863,09/10/16 05:15:00 PM,30.900,,,,,
5864,09/10/16 05:45:00 PM,30.824,,,,,
5865,09/10/16 06:15:00 PM,30.748,,,,,
5866,09/10/16 06:45:00 PM,30.748,,,,,
5867,09/10/16 07:15:00 PM,30.748,,,,,
5868,09/10/16 07:45:00 PM,30.773,,,,,
5869,09/10/16 08:15:00 PM,30.950,,,,,
5870,09/10/16 08:45:00 PM,30.900,,,,,
5871,09/10/16 09:15:00 PM,30.824,,,,,
5872,09/10/16 09:45:00 PM,30.824,,,,,
5873,09/10/16 10:15:00 PM,30.849,,,,,
5874,09/10/16 10:45:00 PM,30.773,,,,,
5875,09/10/16 11:15:00 PM,30.773,,,,,
5876,09/10/16 11:45:00 PM,30.773,,,,,
5877,09/11/16 12:15:00 AM,30.798,,,,,
5878,09/11/16 12:45:00 AM,30.722,,,,,
5879,09/11/16 01:15:00 AM,30.697,,,,,
5880,09/11/16 01:45:00 AM,30.722,,,,,
5881,09/11/16 02:15:00 AM,30.748,,,,,
5882,09/11/16 02:45:00 AM,30.748,,,,,
5883,09/11/16 03:15:00 AM,30.748,,,,,
5884,09/11/16 03:45:00 AM,30.748,,,,,
5885,09/11/16 04:15:00 AM,30.722,,,,,
5886,09/11/16 04:45:00 AM,30.722,,,,,
5887,09/11/16 05:15:00 AM,30.697,,,,,
5888,09/11/16 05:45:00 AM,30.697,,,,,
5889,09/11/16 06:15:00 AM,30.697,,,,,
5890,09/11/16 06:45:00 AM,30.697,,,,,
5891,09/11/16 07:15:00 AM,30.621,,,,,
5892,09/11/16 07:45:00 AM,30.621,,,,,
5893,09/11/16 08:15:00 AM,30.596,,,,,
5894,09/11/16 08:45:00 AM,30.621,,,,,
5895,09/11/16 09:15:00 AM,30.596,,,,,
5896,09/11/16 09:45:00 AM,30.621,,,,,
5897,09/11/16 10:15:00 AM,30.646,,,,,
5898,09/11/16 10:45:00 AM,30.646,,,,,
5899,09/11/16 11:15:00 AM,30.672,,,,,
5900,09/11/16 11:45:00 AM,30.697,,,,,
5901,09/11/16 12:15:00 PM,30.773,,,,,
5902,09/11/16 12:45:00 PM,30.773,,,,,
5903,09/11/16 01:15:00 PM,30.748,,,,,
5904,09/11/16 01:45:00 PM,30.748,,,,,
5905,09/11/16 02:15:00 PM,30.849,,,,,
5906,09/11/16 02:45:00 PM,30.976,,,,,
5907,09/11/16 03:15:00 PM,30.874,,,,,
5908,09/11/16 03:45:00 PM,30.925,,,,,
5909,09/11/16 04:15:00 PM,30.950,,,,,
5910,09/11/16 04:45:00 PM,30.976,,,,,
5911,09/11/16 05:15:00 PM,31.255,,,,,
5912,09/11/16 05:45:00 PM,31.153,,,,,
5913,09/11/16 06:15:00 PM,31.001,,,,,
5914,09/11/16 06:45:00 PM,31.077,,,,,
5915,09/11/16 07:15:00 PM,31.001,,,,,
5916,09/11/16 07:45:00 PM,30.849,,,,,
5917,09/11/16 08:15:00 PM,30.849,,,,,
5918,09/11/16 08:45:00 PM,30.925,,,,,
5919,09/11/16 09:15:00 PM,31.026,,,,,
5920,09/11/16 09:45:00 PM,30.773,,,,,
5921,09/11/16 10:15:00 PM,30.722,,,,,
5922,09/11/16 10:45:00 PM,30.773,,,,,
5923,09/11/16 11:15:00 PM,30.773,,,,,
5924,09/11/16 11:45:00 PM,30.748,,,,,
5925,09/12/16 12:15:00 AM,30.748,,,,,
5926,09/12/16 12:45:00 AM,30.748,,,,,
5927,09/12/16 01:15:00 AM,30.748,,,,,
5928,09/12/16 01:45:00 AM,30.773,,,,,
5929,09/12/16 02:15:00 AM,30.798,,,,,
5930,09/12/16 02:45:00 AM,30.697,,,,,
5931,09/12/16 03:15:00 AM,30.621,,,,,
5932,09/12/16 03:45:00 AM,30.697,,,,,
5933,09/12/16 04:15:00 AM,30.748,,,,,
5934,09/12/16 04:45:00 AM,30.773,,,,,
5935,09/12/16 05:15:00 AM,30.748,,,,,
5936,09/12/16 05:45:00 AM,30.748,,,,,
5937,09/12/16 06:15:00 AM,30.773,,,,,
5938,09/12/16 06:45:00 AM,30.773,,,,,
5939,09/12/16 07:15:00 AM,30.798,,,,,
5940,09/12/16 07:45:00 AM,30.824,,,,,
5941,09/12/16 08:15:00 AM,30.824,,,,,
5942,09/12/16 08:45:00 AM,30.824,,,,,
5943,09/12/16 09:15:00 AM,30.824,,,,,
5944,09/12/16 09:45:00 AM,30.824,,,,,
5945,09/12/16 10:15:00 AM,30.773,,,,,
5946,09/12/16 10:45:00 AM,30.874,,,,,
5947,09/12/16 11:15:00 AM,30.976,,,,,
5948,09/12/16 11:45:00 AM,30.824,,,,,
5949,09/12/16 12:15:00 PM,30.925,,,,,
5950,09/12/16 12:45:00 PM,30.925,,,,,
5951,09/12/16 01:15:00 PM,30.798,,,,,
5952,09/12/16 01:45:00 PM,30.722,,,,,
5953,09/12/16 02:15:00 PM,30.722,,,,,
5954,09/12/16 02:45:00 PM,30.748,,,,,
5955,09/12/16 03:15:00 PM,30.722,,,,,
5956,09/12/16 03:45:00 PM,30.748,,,,,
5957,09/12/16 04:15:00 PM,30.672,,,,,
5958,09/12/16 04:45:00 PM,30.672,,,,,
5959,09/12/16 05:15:00 PM,30.672,,,,,
5960,09/12/16 05:45:00 PM,30.646,,,,,
5961,09/12/16 06:15:00 PM,30.520,,,,,
5962,09/12/16 06:45:00 PM,30.444,,,,,
5963,09/12/16 07:15:00 PM,30.495,,,,,
5964,09/12/16 07:45:00 PM,30.545,,,,,
5965,09/12/16 08:15:00 PM,30.621,,,,,
5966,09/12/16 08:45:00 PM,30.571,,,,,
5967,09/12/16 09:15:00 PM,30.545,,,,,
5968,09/12/16 09:45:00 PM,30.545,,,,,
5969,09/12/16 10:15:00 PM,30.571,,,,,
5970,09/12/16 10:45:00 PM,30.596,,,,,
5971,09/12/16 11:15:00 PM,30.646,,,,,
5972,09/12/16 11:45:00 PM,30.621,,,,,
