"Plot Title: 10718540"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10718540, SEN S/N: 10718540)","Coupler Detached (LGR S/N: 10718540)","Coupler Attached (LGR S/N: 10718540)","Host Connected (LGR S/N: 10718540)","Stopped (LGR S/N: 10718540)","End Of File (LGR S/N: 10718540)"
2732,07/02/17 01:45:00 PM,88.259,,,,,
2733,07/02/17 02:15:00 PM,88.259,,,,,
2734,07/02/17 02:45:00 PM,87.985,,,,,
2735,07/02/17 03:15:00 PM,87.894,,,,,
2736,07/02/17 03:45:00 PM,87.847,,,,,
2737,07/02/17 04:15:00 PM,87.847,,,,,
2738,07/02/17 04:45:00 PM,87.847,,,,,
2739,07/02/17 05:15:00 PM,87.802,,,,,
2740,07/02/17 05:45:00 PM,87.620,,,,,
2741,07/02/17 06:15:00 PM,87.573,,,,,
2742,07/02/17 06:45:00 PM,87.620,,,,,
2743,07/02/17 07:15:00 PM,87.528,,,,,
2744,07/02/17 07:45:00 PM,87.620,,,,,
2745,07/02/17 08:15:00 PM,87.528,,,,,
2746,07/02/17 08:45:00 PM,87.573,,,,,
2747,07/02/17 09:15:00 PM,87.757,,,,,
2748,07/02/17 09:45:00 PM,87.757,,,,,
2749,07/02/17 10:15:00 PM,87.757,,,,,
2750,07/02/17 10:45:00 PM,87.847,,,,,
2751,07/02/17 11:15:00 PM,87.847,,,,,
2752,07/02/17 11:45:00 PM,87.620,,,,,
2753,07/03/17 12:15:00 AM,87.665,,,,,
2754,07/03/17 12:45:00 AM,87.757,,,,,
2755,07/03/17 01:15:00 AM,87.894,,,,,
2756,07/03/17 01:45:00 AM,88.214,,,,,
2757,07/03/17 02:15:00 AM,88.443,,,,,
2758,07/03/17 02:45:00 AM,88.306,,,,,
2759,07/03/17 03:15:00 AM,88.351,,,,,
2760,07/03/17 03:45:00 AM,88.259,,,,,
2761,07/03/17 04:15:00 AM,87.894,,,,,
2762,07/03/17 04:45:00 AM,87.894,,,,,
2763,07/03/17 05:15:00 AM,87.985,,,,,
2764,07/03/17 05:45:00 AM,87.939,,,,,
2765,07/03/17 06:15:00 AM,87.894,,,,,
2766,07/03/17 06:45:00 AM,87.939,,,,,
2767,07/03/17 07:15:00 AM,87.939,,,,,
2768,07/03/17 07:45:00 AM,87.939,,,,,
2769,07/03/17 08:15:00 AM,87.985,,,,,
2770,07/03/17 08:45:00 AM,88.075,,,,,
2771,07/03/17 09:15:00 AM,88.030,,,,,
2772,07/03/17 09:45:00 AM,88.030,,,,,
2773,07/03/17 10:15:00 AM,88.030,,,,,
2774,07/03/17 10:45:00 AM,87.985,,,,,
2775,07/03/17 11:15:00 AM,87.802,,,,,
2776,07/03/17 11:45:00 AM,87.894,,,,,
2777,07/03/17 12:15:00 PM,87.847,,,,,
2778,07/03/17 12:45:00 PM,87.710,,,,,
2779,07/03/17 01:15:00 PM,87.665,,,,,
2780,07/03/17 01:45:00 PM,87.665,,,,,
2781,07/03/17 02:15:00 PM,87.710,,,,,
2782,07/03/17 02:45:00 PM,87.710,,,,,
2783,07/03/17 03:15:00 PM,87.665,,,,,
2784,07/03/17 03:45:00 PM,87.665,,,,,
2785,07/03/17 04:15:00 PM,87.665,,,,,
2786,07/03/17 04:45:00 PM,87.483,,,,,
2787,07/03/17 05:15:00 PM,87.573,,,,,
2788,07/03/17 05:45:00 PM,87.620,,,,,
2789,07/03/17 06:15:00 PM,87.665,,,,,
2790,07/03/17 06:45:00 PM,87.665,,,,,
2791,07/03/17 07:15:00 PM,87.620,,,,,
2792,07/03/17 07:45:00 PM,87.573,,,,,
2793,07/03/17 08:15:00 PM,87.573,,,,,
2794,07/03/17 08:45:00 PM,87.573,,,,,
2795,07/03/17 09:15:00 PM,87.573,,,,,
2796,07/03/17 09:45:00 PM,87.573,,,,,
2797,07/03/17 10:15:00 PM,87.573,,,,,
2798,07/03/17 10:45:00 PM,87.528,,,,,
2799,07/03/17 11:15:00 PM,87.483,,,,,
2800,07/03/17 11:45:00 PM,87.391,,,,,
2801,07/04/17 12:15:00 AM,87.483,,,,,
2802,07/04/17 12:45:00 AM,87.483,,,,,
2803,07/04/17 01:15:00 AM,87.483,,,,,
2804,07/04/17 01:45:00 AM,87.573,,,,,
2805,07/04/17 02:15:00 AM,87.665,,,,,
2806,07/04/17 02:45:00 AM,87.710,,,,,
2807,07/04/17 03:15:00 AM,87.665,,,,,
2808,07/04/17 03:45:00 AM,87.483,,,,,
2809,07/04/17 04:15:00 AM,87.436,,,,,
2810,07/04/17 04:45:00 AM,87.483,,,,,
2811,07/04/17 05:15:00 AM,87.620,,,,,
2812,07/04/17 05:45:00 AM,87.665,,,,,
2813,07/04/17 06:15:00 AM,87.483,,,,,
2814,07/04/17 06:45:00 AM,87.436,,,,,
2815,07/04/17 07:15:00 AM,87.483,,,,,
2816,07/04/17 07:45:00 AM,87.436,,,,,
2817,07/04/17 08:15:00 AM,87.436,,,,,
2818,07/04/17 08:45:00 AM,87.436,,,,,
2819,07/04/17 09:15:00 AM,87.391,,,,,
2820,07/04/17 09:45:00 AM,87.346,,,,,
2821,07/04/17 10:15:00 AM,87.346,,,,,
2822,07/04/17 10:45:00 AM,87.300,,,,,
2823,07/04/17 11:15:00 AM,87.255,,,,,
2824,07/04/17 11:45:00 AM,87.255,,,,,
2825,07/04/17 12:15:00 PM,87.210,,,,,
2826,07/04/17 12:45:00 PM,87.210,,,,,
2827,07/04/17 01:15:00 PM,87.210,,,,,
2828,07/04/17 01:45:00 PM,87.118,,,,,
2829,07/04/17 02:15:00 PM,87.118,,,,,
2830,07/04/17 02:45:00 PM,87.210,,,,,
2831,07/04/17 03:15:00 PM,87.028,,,,,
2832,07/04/17 03:45:00 PM,87.028,,,,,
2833,07/04/17 04:15:00 PM,87.028,,,,,
2834,07/04/17 04:45:00 PM,87.028,,,,,
2835,07/04/17 05:15:00 PM,87.118,,,,,
2836,07/04/17 05:45:00 PM,87.118,,,,,
2837,07/04/17 06:15:00 PM,87.163,,,,,
2838,07/04/17 06:45:00 PM,87.073,,,,,
2839,07/04/17 07:15:00 PM,87.163,,,,,
2840,07/04/17 07:45:00 PM,87.255,,,,,
2841,07/04/17 08:15:00 PM,87.391,,,,,
2842,07/04/17 08:45:00 PM,87.436,,,,,
2843,07/04/17 09:15:00 PM,87.483,,,,,
2844,07/04/17 09:45:00 PM,87.573,,,,,
2845,07/04/17 10:15:00 PM,87.573,,,,,
2846,07/04/17 10:45:00 PM,87.665,,,,,
2847,07/04/17 11:15:00 PM,87.665,,,,,
2848,07/04/17 11:45:00 PM,87.665,,,,,
2849,07/05/17 12:15:00 AM,87.985,,,,,
2850,07/05/17 12:45:00 AM,87.985,,,,,
2851,07/05/17 01:15:00 AM,87.710,,,,,
2852,07/05/17 01:45:00 AM,87.710,,,,,
2853,07/05/17 02:15:00 AM,87.939,,,,,
2854,07/05/17 02:45:00 AM,88.075,,,,,
2855,07/05/17 03:15:00 AM,88.030,,,,,
2856,07/05/17 03:45:00 AM,88.259,,,,,
2857,07/05/17 04:15:00 AM,88.351,,,,,
2858,07/05/17 04:45:00 AM,88.259,,,,,
2859,07/05/17 05:15:00 AM,88.214,,,,,
2860,07/05/17 05:45:00 AM,88.167,,,,,
2861,07/05/17 06:15:00 AM,88.167,,,,,
2862,07/05/17 06:45:00 AM,88.214,,,,,
2863,07/05/17 07:15:00 AM,88.075,,,,,
2864,07/05/17 07:45:00 AM,88.030,,,,,
2865,07/05/17 08:15:00 AM,87.894,,,,,
2866,07/05/17 08:45:00 AM,87.802,,,,,
2867,07/05/17 09:15:00 AM,88.075,,,,,
2868,07/05/17 09:45:00 AM,88.030,,,,,
2869,07/05/17 10:15:00 AM,87.939,,,,,
2870,07/05/17 10:45:00 AM,87.710,,,,,
2871,07/05/17 11:15:00 AM,87.757,,,,,
2872,07/05/17 11:45:00 AM,87.710,,,,,
2873,07/05/17 12:15:00 PM,87.757,,,,,
2874,07/05/17 12:45:00 PM,87.665,,,,,
2875,07/05/17 01:15:00 PM,87.620,,,,,
2876,07/05/17 01:45:00 PM,87.573,,,,,
2877,07/05/17 02:15:00 PM,87.573,,,,,
2878,07/05/17 02:45:00 PM,87.573,,,,,
2879,07/05/17 03:15:00 PM,87.483,,,,,
2880,07/05/17 03:45:00 PM,87.391,,,,,
2881,07/05/17 04:15:00 PM,87.391,,,,,
2882,07/05/17 04:45:00 PM,87.391,,,,,
2883,07/05/17 05:15:00 PM,87.436,,,,,
2884,07/05/17 05:45:00 PM,87.436,,,,,
2885,07/05/17 06:15:00 PM,87.436,,,,,
2886,07/05/17 06:45:00 PM,87.436,,,,,
2887,07/05/17 07:15:00 PM,87.436,,,,,
2888,07/05/17 07:45:00 PM,87.436,,,,,
2889,07/05/17 08:15:00 PM,87.483,,,,,
2890,07/05/17 08:45:00 PM,87.528,,,,,
2891,07/05/17 09:15:00 PM,87.665,,,,,
2892,07/05/17 09:45:00 PM,87.710,,,,,
2893,07/05/17 10:15:00 PM,87.573,,,,,
2894,07/05/17 10:45:00 PM,87.620,,,,,
2895,07/05/17 11:15:00 PM,87.573,,,,,
2896,07/05/17 11:45:00 PM,87.710,,,,,
2897,07/06/17 12:15:00 AM,87.802,,,,,
2898,07/06/17 12:45:00 AM,87.802,,,,,
2899,07/06/17 01:15:00 AM,87.757,,,,,
2900,07/06/17 01:45:00 AM,87.620,,,,,
2901,07/06/17 02:15:00 AM,87.757,,,,,
2902,07/06/17 02:45:00 AM,87.847,,,,,
2903,07/06/17 03:15:00 AM,87.894,,,,,
2904,07/06/17 03:45:00 AM,87.939,,,,,
2905,07/06/17 04:15:00 AM,88.030,,,,,
2906,07/06/17 04:45:00 AM,88.214,,,,,
2907,07/06/17 05:15:00 AM,88.259,,,,,
2908,07/06/17 05:45:00 AM,88.259,,,,,
2909,07/06/17 06:15:00 AM,88.122,,,,,
2910,07/06/17 06:45:00 AM,88.122,,,,,
2911,07/06/17 07:15:00 AM,88.167,,,,,
2912,07/06/17 07:45:00 AM,88.259,,,,,
2913,07/06/17 08:15:00 AM,88.214,,,,,
2914,07/06/17 08:45:00 AM,88.259,,,,,
2915,07/06/17 09:15:00 AM,88.259,,,,,
2916,07/06/17 09:45:00 AM,88.306,,,,,
2917,07/06/17 10:15:00 AM,88.259,,,,,
2918,07/06/17 10:45:00 AM,88.030,,,,,
2919,07/06/17 11:15:00 AM,87.939,,,,,
2920,07/06/17 11:45:00 AM,87.847,,,,,
2921,07/06/17 12:15:00 PM,87.802,,,,,
2922,07/06/17 12:45:00 PM,87.757,,,,,
2923,07/06/17 01:15:00 PM,87.894,,,,,
2924,07/06/17 01:45:00 PM,87.985,,,,,
2925,07/06/17 02:15:00 PM,87.939,,,,,
2926,07/06/17 02:45:00 PM,87.757,,,,,
2927,07/06/17 03:15:00 PM,87.665,,,,,
2928,07/06/17 03:45:00 PM,87.710,,,,,
2929,07/06/17 04:15:00 PM,87.710,,,,,
2930,07/06/17 04:45:00 PM,87.802,,,,,
2931,07/06/17 05:15:00 PM,87.847,,,,,
2932,07/06/17 05:45:00 PM,87.710,,,,,
2933,07/06/17 06:15:00 PM,87.573,,,,,
2934,07/06/17 06:45:00 PM,87.483,,,,,
2935,07/06/17 07:15:00 PM,87.436,,,,,
2936,07/06/17 07:45:00 PM,87.346,,,,,
2937,07/06/17 08:15:00 PM,87.346,,,,,
2938,07/06/17 08:45:00 PM,87.391,,,,,
2939,07/06/17 09:15:00 PM,87.436,,,,,
2940,07/06/17 09:45:00 PM,87.483,,,,,
2941,07/06/17 10:15:00 PM,87.665,,,,,
2942,07/06/17 10:45:00 PM,87.665,,,,,
2943,07/06/17 11:15:00 PM,87.620,,,,,
2944,07/06/17 11:45:00 PM,87.620,,,,,
2945,07/07/17 12:15:00 AM,87.710,,,,,
2946,07/07/17 12:45:00 AM,87.665,,,,,
2947,07/07/17 01:15:00 AM,87.710,,,,,
2948,07/07/17 01:45:00 AM,87.710,,,,,
2949,07/07/17 02:15:00 AM,87.802,,,,,
2950,07/07/17 02:45:00 AM,87.847,,,,,
2951,07/07/17 03:15:00 AM,87.573,,,,,
2952,07/07/17 03:45:00 AM,87.573,,,,,
2953,07/07/17 04:15:00 AM,87.665,,,,,
2954,07/07/17 04:45:00 AM,87.847,,,,,
2955,07/07/17 05:15:00 AM,88.122,,,,,
2956,07/07/17 05:45:00 AM,88.075,,,,,
2957,07/07/17 06:15:00 AM,88.214,,,,,
2958,07/07/17 06:45:00 AM,88.167,,,,,
2959,07/07/17 07:15:00 AM,88.122,,,,,
2960,07/07/17 07:45:00 AM,87.939,,,,,
2961,07/07/17 08:15:00 AM,87.802,,,,,
2962,07/07/17 08:45:00 AM,87.802,,,,,
2963,07/07/17 09:15:00 AM,87.710,,,,,
2964,07/07/17 09:45:00 AM,87.573,,,,,
2965,07/07/17 10:15:00 AM,87.665,,,,,
2966,07/07/17 10:45:00 AM,87.757,,,,,
2967,07/07/17 11:15:00 AM,87.710,,,,,
2968,07/07/17 11:45:00 AM,87.665,,,,,
2969,07/07/17 12:15:00 PM,87.528,,,,,
2970,07/07/17 12:45:00 PM,87.483,,,,,
2971,07/07/17 01:15:00 PM,87.483,,,,,
2972,07/07/17 01:45:00 PM,87.528,,,,,
2973,07/07/17 02:15:00 PM,87.528,,,,,
2974,07/07/17 02:45:00 PM,87.483,,,,,
2975,07/07/17 03:15:00 PM,87.300,,,,,
2976,07/07/17 03:45:00 PM,87.300,,,,,
2977,07/07/17 04:15:00 PM,87.391,,,,,
2978,07/07/17 04:45:00 PM,87.391,,,,,
2979,07/07/17 05:15:00 PM,87.391,,,,,
2980,07/07/17 05:45:00 PM,87.346,,,,,
2981,07/07/17 06:15:00 PM,87.346,,,,,
2982,07/07/17 06:45:00 PM,87.346,,,,,
2983,07/07/17 07:15:00 PM,87.346,,,,,
2984,07/07/17 07:45:00 PM,87.436,,,,,
2985,07/07/17 08:15:00 PM,87.483,,,,,
2986,07/07/17 08:45:00 PM,87.483,,,,,
2987,07/07/17 09:15:00 PM,87.483,,,,,
2988,07/07/17 09:45:00 PM,87.620,,,,,
2989,07/07/17 10:15:00 PM,87.573,,,,,
2990,07/07/17 10:45:00 PM,87.710,,,,,
2991,07/07/17 11:15:00 PM,87.436,,,,,
2992,07/07/17 11:45:00 PM,87.391,,,,,
2993,07/08/17 12:15:00 AM,87.436,,,,,
2994,07/08/17 12:45:00 AM,87.483,,,,,
2995,07/08/17 01:15:00 AM,87.483,,,,,
2996,07/08/17 01:45:00 AM,87.483,,,,,
2997,07/08/17 02:15:00 AM,87.391,,,,,
2998,07/08/17 02:45:00 AM,87.300,,,,,
2999,07/08/17 03:15:00 AM,87.391,,,,,
3000,07/08/17 03:45:00 AM,87.483,,,,,
3001,07/08/17 04:15:00 AM,87.528,,,,,
3002,07/08/17 04:45:00 AM,87.528,,,,,
3003,07/08/17 05:15:00 AM,87.483,,,,,
3004,07/08/17 05:45:00 AM,87.483,,,,,
3005,07/08/17 06:15:00 AM,87.300,,,,,
3006,07/08/17 06:45:00 AM,87.436,,,,,
3007,07/08/17 07:15:00 AM,87.483,,,,,
3008,07/08/17 07:45:00 AM,87.483,,,,,
3009,07/08/17 08:15:00 AM,87.436,,,,,
3010,07/08/17 08:45:00 AM,87.483,,,,,
3011,07/08/17 09:15:00 AM,87.573,,,,,
3012,07/08/17 09:45:00 AM,87.620,,,,,
3013,07/08/17 10:15:00 AM,87.528,,,,,
3014,07/08/17 10:45:00 AM,87.436,,,,,
3015,07/08/17 11:15:00 AM,87.483,,,,,
3016,07/08/17 11:45:00 AM,87.436,,,,,
3017,07/08/17 12:15:00 PM,87.210,,,,,
3018,07/08/17 12:45:00 PM,87.300,,,,,
3019,07/08/17 01:15:00 PM,87.346,,,,,
3020,07/08/17 01:45:00 PM,87.391,,,,,
3021,07/08/17 02:15:00 PM,87.436,,,,,
3022,07/08/17 02:45:00 PM,87.346,,,,,
3023,07/08/17 03:15:00 PM,87.346,,,,,
3024,07/08/17 03:45:00 PM,87.300,,,,,
3025,07/08/17 04:15:00 PM,87.255,,,,,
3026,07/08/17 04:45:00 PM,87.210,,,,,
3027,07/08/17 05:15:00 PM,87.255,,,,,
3028,07/08/17 05:45:00 PM,87.255,,,,,
3029,07/08/17 06:15:00 PM,87.255,,,,,
3030,07/08/17 06:45:00 PM,87.163,,,,,
3031,07/08/17 07:15:00 PM,87.118,,,,,
3032,07/08/17 07:45:00 PM,87.118,,,,,
3033,07/08/17 08:15:00 PM,87.118,,,,,
3034,07/08/17 08:45:00 PM,87.163,,,,,
3035,07/08/17 09:15:00 PM,87.255,,,,,
3036,07/08/17 09:45:00 PM,87.300,,,,,
3037,07/08/17 10:15:00 PM,87.346,,,,,
3038,07/08/17 10:45:00 PM,87.483,,,,,
3039,07/08/17 11:15:00 PM,87.620,,,,,
3040,07/08/17 11:45:00 PM,87.757,,,,,
3041,07/09/17 12:15:00 AM,88.075,,,,,
3042,07/09/17 12:45:00 AM,87.802,,,,,
3043,07/09/17 01:15:00 AM,87.802,,,,,
3044,07/09/17 01:45:00 AM,87.939,,,,,
3045,07/09/17 02:15:00 AM,87.802,,,,,
3046,07/09/17 02:45:00 AM,87.757,,,,,
3047,07/09/17 03:15:00 AM,87.665,,,,,
3048,07/09/17 03:45:00 AM,87.802,,,,,
3049,07/09/17 04:15:00 AM,87.710,,,,,
3050,07/09/17 04:45:00 AM,87.802,,,,,
3051,07/09/17 05:15:00 AM,87.802,,,,,
3052,07/09/17 05:45:00 AM,87.665,,,,,
3053,07/09/17 06:15:00 AM,87.665,,,,,
3054,07/09/17 06:45:00 AM,87.620,,,,,
3055,07/09/17 07:15:00 AM,87.710,,,,,
3056,07/09/17 07:45:00 AM,87.939,,,,,
3057,07/09/17 08:15:00 AM,87.665,,,,,
3058,07/09/17 08:45:00 AM,87.483,,,,,
3059,07/09/17 09:15:00 AM,87.346,,,,,
3060,07/09/17 09:45:00 AM,87.391,,,,,
3061,07/09/17 10:15:00 AM,87.436,,,,,
3062,07/09/17 10:45:00 AM,87.436,,,,,
3063,07/09/17 11:15:00 AM,87.573,,,,,
3064,07/09/17 11:45:00 AM,87.665,,,,,
3065,07/09/17 12:15:00 PM,87.665,,,,,
3066,07/09/17 12:45:00 PM,87.573,,,,,
3067,07/09/17 01:15:00 PM,87.528,,,,,
3068,07/09/17 01:45:00 PM,87.528,,,,,
3069,07/09/17 02:15:00 PM,87.528,,,,,
3070,07/09/17 02:45:00 PM,87.483,,,,,
3071,07/09/17 03:15:00 PM,87.436,,,,,
3072,07/09/17 03:45:00 PM,87.436,,,,,
3073,07/09/17 04:15:00 PM,87.436,,,,,
3074,07/09/17 04:45:00 PM,87.436,,,,,
3075,07/09/17 05:15:00 PM,87.391,,,,,
3076,07/09/17 05:45:00 PM,87.391,,,,,
3077,07/09/17 06:15:00 PM,87.300,,,,,
3078,07/09/17 06:45:00 PM,87.255,,,,,
3079,07/09/17 07:15:00 PM,87.118,,,,,
3080,07/09/17 07:45:00 PM,87.118,,,,,
3081,07/09/17 08:15:00 PM,87.028,,,,,
3082,07/09/17 08:45:00 PM,87.210,,,,,
3083,07/09/17 09:15:00 PM,87.163,,,,,
3084,07/09/17 09:45:00 PM,87.210,,,,,
3085,07/09/17 10:15:00 PM,87.118,,,,,
3086,07/09/17 10:45:00 PM,87.028,,,,,
3087,07/09/17 11:15:00 PM,87.255,,,,,
3088,07/09/17 11:45:00 PM,87.710,,,,,
3089,07/10/17 12:15:00 AM,87.939,,,,,
3090,07/10/17 12:45:00 AM,87.710,,,,,
3091,07/10/17 01:15:00 AM,87.710,,,,,
3092,07/10/17 01:45:00 AM,87.802,,,,,
3093,07/10/17 02:15:00 AM,87.802,,,,,
3094,07/10/17 02:45:00 AM,87.894,,,,,
3095,07/10/17 03:15:00 AM,87.894,,,,,
3096,07/10/17 03:45:00 AM,87.847,,,,,
3097,07/10/17 04:15:00 AM,87.894,,,,,
3098,07/10/17 04:45:00 AM,87.802,,,,,
3099,07/10/17 05:15:00 AM,87.802,,,,,
3100,07/10/17 05:45:00 AM,87.757,,,,,
3101,07/10/17 06:15:00 AM,87.757,,,,,
3102,07/10/17 06:45:00 AM,87.847,,,,,
3103,07/10/17 07:15:00 AM,88.259,,,,,
3104,07/10/17 07:45:00 AM,88.259,,,,,
3105,07/10/17 08:15:00 AM,88.122,,,,,
3106,07/10/17 08:45:00 AM,88.030,,,,,
3107,07/10/17 09:15:00 AM,88.075,,,,,
3108,07/10/17 09:45:00 AM,87.985,,,,,
3109,07/10/17 10:15:00 AM,87.985,,,,,
3110,07/10/17 10:45:00 AM,87.939,,,,,
3111,07/10/17 11:15:00 AM,87.802,,,,,
3112,07/10/17 11:45:00 AM,87.620,,,,,
3113,07/10/17 12:15:00 PM,87.483,,,,,
3114,07/10/17 12:45:00 PM,87.391,,,,,
3115,07/10/17 01:15:00 PM,87.346,,,,,
3116,07/10/17 01:45:00 PM,87.346,,,,,
3117,07/10/17 02:15:00 PM,87.300,,,,,
3118,07/10/17 02:45:00 PM,87.300,,,,,
3119,07/10/17 03:15:00 PM,87.346,,,,,
3120,07/10/17 03:45:00 PM,87.346,,,,,
3121,07/10/17 04:15:00 PM,87.346,,,,,
3122,07/10/17 04:45:00 PM,87.300,,,,,
3123,07/10/17 05:15:00 PM,87.346,,,,,
3124,07/10/17 05:45:00 PM,87.346,,,,,
3125,07/10/17 06:15:00 PM,87.391,,,,,
3126,07/10/17 06:45:00 PM,87.346,,,,,
3127,07/10/17 07:15:00 PM,87.346,,,,,
3128,07/10/17 07:45:00 PM,87.300,,,,,
3129,07/10/17 08:15:00 PM,87.300,,,,,
3130,07/10/17 08:45:00 PM,87.210,,,,,
3131,07/10/17 09:15:00 PM,87.163,,,,,
3132,07/10/17 09:45:00 PM,87.210,,,,,
3133,07/10/17 10:15:00 PM,87.300,,,,,
3134,07/10/17 10:45:00 PM,87.346,,,,,
3135,07/10/17 11:15:00 PM,87.391,,,,,
3136,07/10/17 11:45:00 PM,87.346,,,,,
3137,07/11/17 12:15:00 AM,87.300,,,,,
3138,07/11/17 12:45:00 AM,87.300,,,,,
3139,07/11/17 01:15:00 AM,87.483,,,,,
3140,07/11/17 01:45:00 AM,87.528,,,,,
3141,07/11/17 02:15:00 AM,87.573,,,,,
3142,07/11/17 02:45:00 AM,87.528,,,,,
3143,07/11/17 03:15:00 AM,87.528,,,,,
3144,07/11/17 03:45:00 AM,87.528,,,,,
3145,07/11/17 04:15:00 AM,87.391,,,,,
3146,07/11/17 04:45:00 AM,87.436,,,,,
3147,07/11/17 05:15:00 AM,87.528,,,,,
3148,07/11/17 05:45:00 AM,87.436,,,,,
3149,07/11/17 06:15:00 AM,87.391,,,,,
3150,07/11/17 06:45:00 AM,87.528,,,,,
3151,07/11/17 07:15:00 AM,87.665,,,,,
3152,07/11/17 07:45:00 AM,87.757,,,,,
3153,07/11/17 08:15:00 AM,87.802,,,,,
3154,07/11/17 08:45:00 AM,87.757,,,,,
3155,07/11/17 09:15:00 AM,87.757,,,,,
3156,07/11/17 09:45:00 AM,87.573,,,,,
3157,07/11/17 10:15:00 AM,87.346,,,,,
3158,07/11/17 10:45:00 AM,87.436,,,,,
3159,07/11/17 11:15:00 AM,87.528,,,,,
3160,07/11/17 11:45:00 AM,87.300,,,,,
3161,07/11/17 12:15:00 PM,87.210,,,,,
3162,07/11/17 12:45:00 PM,87.210,,,,,
3163,07/11/17 01:15:00 PM,87.300,,,,,
3164,07/11/17 01:45:00 PM,87.255,,,,,
3165,07/11/17 02:15:00 PM,87.163,,,,,
3166,07/11/17 02:45:00 PM,87.163,,,,,
3167,07/11/17 03:15:00 PM,87.073,,,,,
3168,07/11/17 03:45:00 PM,87.073,,,,,
3169,07/11/17 04:15:00 PM,87.073,,,,,
3170,07/11/17 04:45:00 PM,87.073,,,,,
3171,07/11/17 05:15:00 PM,87.028,,,,,
3172,07/11/17 05:45:00 PM,87.073,,,,,
3173,07/11/17 06:15:00 PM,87.073,,,,,
3174,07/11/17 06:45:00 PM,87.210,,,,,
3175,07/11/17 07:15:00 PM,87.210,,,,,
3176,07/11/17 07:45:00 PM,87.210,,,,,
3177,07/11/17 08:15:00 PM,87.210,,,,,
3178,07/11/17 08:45:00 PM,87.210,,,,,
3179,07/11/17 09:15:00 PM,87.163,,,,,
3180,07/11/17 09:45:00 PM,87.210,,,,,
3181,07/11/17 10:15:00 PM,87.163,,,,,
3182,07/11/17 10:45:00 PM,87.255,,,,,
3183,07/11/17 11:15:00 PM,87.118,,,,,
3184,07/11/17 11:45:00 PM,87.210,,,,,
3185,07/12/17 12:15:00 AM,87.300,,,,,
3186,07/12/17 12:45:00 AM,87.528,,,,,
3187,07/12/17 01:15:00 AM,87.620,,,,,
3188,07/12/17 01:45:00 AM,87.620,,,,,
3189,07/12/17 02:15:00 AM,87.665,,,,,
3190,07/12/17 02:45:00 AM,87.802,,,,,
3191,07/12/17 03:15:00 AM,87.894,,,,,
3192,07/12/17 03:45:00 AM,87.757,,,,,
3193,07/12/17 04:15:00 AM,87.620,,,,,
3194,07/12/17 04:45:00 AM,87.483,,,,,
3195,07/12/17 05:15:00 AM,87.483,,,,,
3196,07/12/17 05:45:00 AM,87.710,,,,,
3197,07/12/17 06:15:00 AM,87.483,,,,,
3198,07/12/17 06:45:00 AM,87.391,,,,,
3199,07/12/17 07:15:00 AM,87.710,,,,,
3200,07/12/17 07:45:00 AM,87.894,,,,,
3201,07/12/17 08:15:00 AM,88.030,,,,,
3202,07/12/17 08:45:00 AM,87.757,,,,,
3203,07/12/17 09:15:00 AM,87.665,,,,,
3204,07/12/17 09:45:00 AM,87.391,,,,,
3205,07/12/17 10:15:00 AM,87.346,,,,,
3206,07/12/17 10:45:00 AM,87.346,,,,,
3207,07/12/17 11:15:00 AM,87.346,,,,,
3208,07/12/17 11:45:00 AM,87.163,,,,,
3209,07/12/17 12:15:00 PM,87.073,,,,,
3210,07/12/17 12:45:00 PM,87.118,,,,,
3211,07/12/17 01:15:00 PM,87.118,,,,,
3212,07/12/17 01:45:00 PM,87.118,,,,,
3213,07/12/17 02:15:00 PM,87.118,,,,,
3214,07/12/17 02:45:00 PM,87.118,,,,,
3215,07/12/17 03:15:00 PM,87.118,,,,,
3216,07/12/17 03:45:00 PM,87.028,,,,,
3217,07/12/17 04:15:00 PM,86.981,,,,,
3218,07/12/17 04:45:00 PM,86.981,,,,,
3219,07/12/17 05:15:00 PM,86.936,,,,,
3220,07/12/17 05:45:00 PM,86.936,,,,,
3221,07/12/17 06:15:00 PM,86.936,,,,,
3222,07/12/17 06:45:00 PM,87.028,,,,,
3223,07/12/17 07:15:00 PM,87.118,,,,,
3224,07/12/17 07:45:00 PM,87.210,,,,,
3225,07/12/17 08:15:00 PM,87.210,,,,,
3226,07/12/17 08:45:00 PM,87.255,,,,,
3227,07/12/17 09:15:00 PM,87.210,,,,,
3228,07/12/17 09:45:00 PM,87.255,,,,,
3229,07/12/17 10:15:00 PM,87.391,,,,,
3230,07/12/17 10:45:00 PM,87.483,,,,,
3231,07/12/17 11:15:00 PM,87.346,,,,,
3232,07/12/17 11:45:00 PM,87.391,,,,,
3233,07/13/17 12:15:00 AM,87.436,,,,,
3234,07/13/17 12:45:00 AM,87.391,,,,,
3235,07/13/17 01:15:00 AM,87.300,,,,,
3236,07/13/17 01:45:00 AM,87.573,,,,,
3237,07/13/17 02:15:00 AM,87.710,,,,,
3238,07/13/17 02:45:00 AM,87.802,,,,,
3239,07/13/17 03:15:00 AM,87.802,,,,,
3240,07/13/17 03:45:00 AM,87.757,,,,,
3241,07/13/17 04:15:00 AM,87.573,,,,,
3242,07/13/17 04:45:00 AM,87.710,,,,,
3243,07/13/17 05:15:00 AM,87.665,,,,,
